Frecuencia (Hz)	Nivel (dB)
14187.689209	-135.799515
14190.380859	-135.211578
14193.072510	-134.975769
14195.764160	-135.981659
14198.455811	-135.387726
14201.147461	-134.629974
14203.839111	-134.380890
14206.530762	-134.464981
14209.222412	-135.317978
14211.914062	-134.904694
14214.605713	-135.536423
14217.297363	-135.571609
14219.989014	-135.131012
14222.680664	-135.595230
14225.372314	-135.594131
14228.063965	-134.774307
14230.755615	-135.317139
14233.447266	-135.464996
14236.138916	-134.392944
14238.830566	-135.241745
14241.522217	-135.760544
14244.213867	-135.724899
14246.905518	-135.842316
14249.597168	-135.201263
14252.288818	-135.325912
14254.980469	-134.892456
14257.672119	-136.295578
14260.363770	-136.157104
14263.055420	-136.451782
14265.747070	-136.562790
14268.438721	-136.137665
14271.130371	-136.042191
14273.822021	-135.127655
14276.513672	-135.483032
14279.205322	-135.924606
14281.896973	-135.899658
14284.588623	-136.162231
14287.280273	-135.648651
14289.971924	-135.030502
14292.663574	-135.428909
14295.355225	-135.385788
14298.046875	-135.158737
14300.738525	-135.944397
14303.430176	-136.387024
14306.121826	-135.822556
14308.813477	-136.424240
14311.505127	-136.299774
14314.196777	-136.631165
14316.888428	-136.679688
14319.580078	-136.368851
14322.271729	-136.077209
14324.963379	-135.443787
14327.655029	-135.403183
14330.346680	-136.131210
14333.038330	-136.012161
14335.729980	-136.507935
14338.421631	-135.808395
14341.113281	-135.159439
14343.804932	-135.378372
14346.496582	-135.646072
14349.188232	-135.134048
14351.879883	-134.515778
14354.571533	-135.312851
14357.263184	-135.513962
14359.954834	-135.371857
14362.646484	-136.231140
14365.338135	-135.746521
14368.029785	-135.205475
14370.721436	-135.169083
14373.413086	-135.636169
14376.104736	-135.686630
14378.796387	-134.894379
14381.488037	-135.300537
14384.179688	-135.574799
14386.871338	-135.558395
14389.562988	-135.650375
14392.254639	-135.120956
14394.946289	-135.698669
14397.637939	-135.317276
14400.329590	-135.379059
14403.021240	-135.238953
14405.712891	-135.356125
14408.404541	-135.065155
14411.096191	-135.190109
14413.787842	-135.134796
14416.479492	-136.779129
14419.171143	-137.197479
14421.862793	-135.625137
14424.554443	-135.805634
14427.246094	-136.783859
14429.937744	-136.138702
14432.629395	-135.759872
14435.321045	-135.273361
14438.012695	-135.463989
14440.704346	-135.562027
14443.395996	-135.106201
14446.087646	-135.169647
14448.779297	-135.881973
14451.470947	-135.227982
14454.162598	-135.192062
14456.854248	-135.033310
14459.545898	-135.678986
14462.237549	-135.629669
14464.929199	-134.824356
14467.620850	-135.906754
14470.312500	-135.069077
14473.004150	-134.545074
14475.695801	-135.456711
14478.387451	-136.532501
14481.079102	-136.757568
14483.770752	-135.528595
14486.462402	-135.183411
14489.154053	-134.967239
14491.845703	-134.702545
14494.537354	-135.148178
14497.229004	-136.363602
14499.920654	-136.777557
14502.612305	-135.167709
14505.303955	-135.969376
14507.995605	-135.584641
14510.687256	-135.348114
14513.378906	-135.642395
14516.070557	-136.098892
14518.762207	-136.420868
14521.453857	-135.017365
14524.145508	-135.545731
14526.837158	-135.468384
14529.528809	-135.697617
14532.220459	-135.475632
14534.912109	-135.418442
14537.603760	-135.246124
14540.295410	-135.038834
14542.987061	-135.320663
14545.678711	-135.798828
14548.370361	-135.537018
14551.062012	-134.957321
14553.753662	-135.951630
14556.445312	-134.983154
14559.136963	-134.815933
14561.828613	-135.899429
14564.520264	-136.293976
14567.211914	-135.467636
14569.903564	-136.138702
14572.595215	-135.898224
14575.286865	-135.971863
14577.978516	-135.685410
14580.670166	-135.416748
14583.361816	-135.861511
14586.053467	-136.112335
14588.745117	-135.841324
14591.436768	-136.105804
14594.128418	-135.426392
14596.820068	-134.588425
14599.511719	-135.638580
14602.203369	-135.214874
14604.895020	-135.328079
14607.586670	-135.417099
14610.278320	-135.111298
14612.969971	-134.606033
14615.661621	-135.519455
14618.353271	-135.986008
14621.044922	-135.186249
14623.736572	-134.955048
14626.428223	-135.551620
14629.119873	-136.072037
14631.811523	-134.660751
14634.503174	-135.278900
14637.194824	-135.442291
14639.886475	-135.144089
14642.578125	-134.878662
14645.269775	-135.105728
14647.961426	-135.203735
14650.653076	-136.306061
14653.344727	-136.406128
14656.036377	-135.648102
14658.728027	-135.308670
14661.419678	-135.745422
14664.111328	-135.706039
14666.802979	-136.286530
14669.494629	-135.838257
14672.186279	-134.871536
14674.877930	-136.031281
14677.569580	-136.116837
14680.261230	-135.538437
14682.952881	-135.820236
14685.644531	-136.771851
14688.336182	-136.225098
14691.027832	-135.755753
14693.719482	-136.191193
14696.411133	-137.122391
14699.102783	-136.455826
14701.794434	-135.940247
14704.486084	-135.505630
14707.177734	-134.799438
14709.869385	-136.143829
14712.561035	-136.749176
14715.252686	-136.485626
14717.944336	-134.910706
14720.635986	-133.909348
14723.327637	-134.719070
14726.019287	-135.898453
14728.710938	-136.275269
14731.402588	-136.063950
14734.094238	-135.384155
14736.785889	-135.458115
14739.477539	-135.246124
14742.169189	-135.489700
14744.860840	-136.195358
14747.552490	-136.402542
14750.244141	-135.815048
14752.935791	-135.694229
14755.627441	-135.470688
14758.319092	-134.641830
14761.010742	-134.785400
14763.702393	-134.827423
14766.394043	-135.462646
14769.085693	-135.623657
14771.777344	-135.814484
14774.468994	-135.647186
14777.160645	-135.294098
14779.852295	-135.347046
14782.543945	-134.851181
14785.235596	-135.228317
14787.927246	-135.287201
14790.618896	-135.877945
14793.310547	-136.099319
14796.002197	-135.685181
14798.693848	-134.292023
14801.385498	-134.641403
14804.077148	-134.628464
14806.768799	-135.661743
14809.460449	-136.027115
14812.152100	-135.746323
14814.843750	-134.660004
14817.535400	-135.164658
14820.227051	-135.129333
14822.918701	-135.496811
14825.610352	-134.836533
14828.302002	-134.939240
14830.993652	-134.974808
14833.685303	-135.240143
14836.376953	-135.859131
14839.068604	-136.033142
14841.760254	-134.830597
14844.451904	-135.509872
14847.143555	-134.690674
14849.835205	-134.332138
14852.526855	-134.773758
14855.218506	-135.502792
14857.910156	-134.615295
14860.601807	-136.561478
14863.293457	-136.431152
14865.985107	-135.903915
14868.676758	-136.175446
14871.368408	-136.101120
14874.060059	-136.211044
14876.751709	-136.173950
14879.443359	-135.332870
14882.135010	-135.589661
14884.826660	-136.087967
14887.518311	-135.376877
14890.209961	-135.104263
14892.901611	-135.403717
14895.593262	-136.143036
14898.284912	-136.420532
14900.976562	-136.076401
14903.668213	-135.543381
14906.359863	-135.176147
14909.051514	-135.897720
14911.743164	-135.901367
14914.434814	-135.223618
14917.126465	-135.479813
14919.818115	-135.697388
14922.509766	-136.029892
14925.201416	-135.586029
14927.893066	-135.675690
14930.584717	-135.525726
14933.276367	-135.496017
14935.968018	-136.213028
14938.659668	-135.692108
14941.351318	-135.643845
14944.042969	-135.458481
14946.734619	-134.969284
14949.426270	-135.958801
14952.117920	-135.620041
14954.809570	-135.708801
14957.501221	-135.672714
14960.192871	-136.178467
14962.884521	-136.792511
14965.576172	-135.102371
14968.267822	-134.487076
14970.959473	-135.952209
14973.651123	-136.491104
14976.342773	-135.380035
14979.034424	-135.347656
14981.726074	-135.676773
14984.417725	-135.419373
14987.109375	-135.200790
14989.801025	-134.868820
14992.492676	-135.365219
14995.184326	-134.778503
14997.875977	-134.600220
15000.567627	-135.071503
15003.259277	-135.033447
15005.950928	-135.160553
15008.642578	-135.692581
15011.334229	-135.869339
15014.025879	-136.110748
15016.717529	-136.209152
15019.409180	-135.450119
15022.100830	-135.393127
15024.792480	-135.815186
15027.484131	-135.851791
15030.175781	-135.979889
15032.867432	-135.453964
15035.559082	-135.508499
15038.250732	-135.936050
15040.942383	-134.736679
15043.634033	-134.654175
15046.325684	-135.814224
15049.017334	-135.498871
15051.708984	-135.545639
15054.400635	-135.552963
15057.092285	-135.317810
15059.783936	-135.876328
15062.475586	-135.753479
15065.167236	-135.621216
15067.858887	-135.463684
15070.550537	-135.792084
15073.242188	-134.861313
15075.933838	-135.487534
15078.625488	-134.917892
15081.317139	-135.666794
15084.008789	-135.843918
15086.700439	-135.060287
15089.392090	-134.944748
15092.083740	-135.066742
15094.775391	-135.163269
15097.467041	-135.490784
15100.158691	-135.916977
15102.850342	-136.002594
15105.541992	-135.058960
15108.233643	-135.011353
15110.925293	-136.254791
15113.616943	-135.502151
15116.308594	-134.858078
15119.000244	-135.235291
15121.691895	-135.552948
15124.383545	-136.562210
15127.075195	-135.434967
15129.766846	-133.936050
15132.458496	-135.409500
15135.150146	-135.766861
15137.841797	-134.780289
15140.533447	-134.328659
15143.225098	-135.536057
15145.916748	-135.772842
15148.608398	-135.824005
15151.300049	-135.682510
15153.991699	-135.681015
15156.683350	-137.056931
15159.375000	-136.400909
15162.066650	-134.997269
15164.758301	-134.691879
15167.449951	-135.377411
15170.141602	-135.464371
15172.833252	-135.913284
15175.524902	-134.972977
15178.216553	-134.443039
15180.908203	-135.306763
15183.599854	-136.509094
15186.291504	-135.950333
15188.983154	-134.962296
15191.674805	-135.873230
15194.366455	-136.080933
15197.058105	-134.969666
15199.749756	-135.623138
15202.441406	-136.220734
15205.133057	-136.566742
15207.824707	-136.418213
15210.516357	-135.554276
15213.208008	-135.519547
15215.899658	-135.414597
15218.591309	-136.297775
15221.282959	-136.556335
15223.974609	-135.886276
15226.666260	-135.739197
15229.357910	-136.822937
15232.049561	-135.755417
15234.741211	-134.783615
15237.432861	-134.906799
15240.124512	-135.371994
15242.816162	-134.915283
15245.507812	-135.595535
15248.199463	-136.241455
15250.891113	-135.812668
15253.582764	-135.215591
15256.274414	-134.837952
15258.966064	-134.852219
15261.657715	-135.293869
15264.349365	-136.019394
15267.041016	-136.215973
15269.732666	-135.902328
15272.424316	-135.421127
15275.115967	-134.855515
15277.807617	-135.462479
15280.499268	-135.226944
15283.190918	-134.375092
15285.882568	-135.360977
15288.574219	-135.018082
15291.265869	-134.885132
15293.957520	-135.623688
15296.649170	-134.766663
15299.340820	-135.169281
15302.032471	-136.348557
15304.724121	-136.904388
15307.415771	-135.572357
15310.107422	-135.092789
15312.799072	-134.206299
15315.490723	-134.411972
15318.182373	-134.264542
15320.874023	-134.657455
15323.565674	-135.117691
15326.257324	-136.034592
15328.948975	-135.911240
15331.640625	-134.897842
15334.332275	-134.165222
15337.023926	-135.336121
15339.715576	-135.630005
15342.407227	-135.689285
15345.098877	-135.568176
15347.790527	-135.525497
15350.482178	-134.978577
15353.173828	-135.185013
15355.865479	-135.315781
15358.557129	-135.950455
15361.248779	-135.434265
15363.940430	-135.764481
15366.632080	-134.976059
15369.323730	-136.146820
15372.015381	-134.915649
15374.707031	-134.009033
15377.398682	-135.446701
15380.090332	-136.287994
15382.781982	-135.979401
15385.473633	-135.033646
15388.165283	-135.366623
15390.856934	-135.964264
15393.548584	-135.723984
15396.240234	-136.049515
15398.931885	-135.407089
15401.623535	-136.392288
15404.315186	-136.159164
15407.006836	-135.144638
15409.698486	-135.586502
15412.390137	-136.790573
15415.081787	-136.242035
15417.773438	-135.462601
15420.465088	-135.763184
15423.156738	-134.538483
15425.848389	-135.274246
15428.540039	-137.557556
15431.231689	-135.263397
15433.923340	-135.402878
15436.614990	-135.761322
15439.306641	-135.953918
15441.998291	-136.653473
15444.689941	-135.620331
15447.381592	-134.713608
15450.073242	-135.157990
15452.764893	-136.087494
15455.456543	-136.111557
15458.148193	-135.292343
15460.839844	-135.854111
15463.531494	-135.277893
15466.223145	-135.373154
15468.914795	-136.114029
15471.606445	-136.553635
15474.298096	-136.397430
15476.989746	-135.874664
15479.681396	-135.580276
15482.373047	-135.767853
15485.064697	-135.723068
15487.756348	-135.217911
15490.447998	-135.259033
15493.139648	-135.331940
15495.831299	-135.166428
15498.522949	-135.501297
15501.214600	-135.724945
15503.906250	-135.509033
15506.597900	-135.576263
15509.289551	-134.826279
15511.981201	-135.466476
15514.672852	-135.607224
15517.364502	-135.415604
15520.056152	-135.834091
15522.747803	-135.436295
15525.439453	-134.382065
15528.131104	-134.739182
15530.822754	-135.259140
15533.514404	-134.575378
15536.206055	-135.554779
15538.897705	-135.573685
15541.589355	-135.360840
15544.281006	-135.941711
15546.972656	-135.512619
15549.664307	-135.168198
15552.355957	-136.102615
15555.047607	-135.765930
15557.739258	-134.504883
15560.430908	-135.275208
15563.122559	-135.649796
15565.814209	-135.097397
15568.505859	-134.984451
15571.197510	-134.761276
15573.889160	-135.118668
15576.580811	-134.355682
15579.272461	-134.474609
15581.964111	-134.581161
15584.655762	-135.880981
15587.347412	-135.429291
15590.039062	-136.893539
15592.730713	-136.746918
15595.422363	-135.750992
15598.114014	-135.804276
15600.805664	-135.427734
15603.497314	-135.751022
15606.188965	-135.201660
15608.880615	-135.146942
15611.572266	-136.364532
15614.263916	-135.832504
15616.955566	-135.504532
15619.647217	-135.171997
15622.338867	-135.333694
15625.030518	-135.392578
15627.722168	-135.247528
15630.413818	-135.917206
15633.105469	-135.209747
15635.797119	-135.313782
15638.488770	-134.921204
15641.180420	-135.032944
15643.872070	-135.917419
15646.563721	-136.065338
15649.255371	-135.443680
15651.947021	-135.588211
15654.638672	-136.582855
15657.330322	-135.006454
15660.021973	-134.602417
15662.713623	-135.742569
15665.405273	-136.949203
15668.096924	-136.117706
15670.788574	-135.970825
15673.480225	-135.015823
15676.171875	-135.138641
15678.863525	-136.067947
15681.555176	-135.759720
15684.246826	-135.582596
15686.938477	-135.469803
15689.630127	-135.339905
15692.321777	-135.325897
15695.013428	-135.656433
15697.705078	-135.635666
15700.396729	-135.124847
15703.088379	-135.674896
15705.780029	-135.572189
15708.471680	-135.620987
15711.163330	-136.215912
15713.854980	-135.527115
15716.546631	-135.691452
15719.238281	-134.725616
15721.929932	-135.070084
15724.621582	-135.295197
15727.313232	-134.837769
15730.004883	-135.402832
15732.696533	-135.465393
15735.388184	-135.332047
15738.079834	-134.700989
15740.771484	-135.405258
15743.463135	-135.222198
15746.154785	-135.307617
15748.846436	-135.522934
15751.538086	-135.628738
15754.229736	-135.516373
15756.921387	-134.782211
15759.613037	-135.810349
15762.304688	-136.268677
15764.996338	-135.055069
15767.687988	-135.804199
15770.379639	-135.784882
15773.071289	-135.293152
15775.762939	-135.325470
15778.454590	-135.146927
15781.146240	-135.153870
15783.837891	-135.432358
15786.529541	-135.668533
15789.221191	-135.066071
15791.912842	-135.324432
15794.604492	-136.522491
15797.296143	-135.514648
15799.987793	-135.268845
15802.679443	-135.087311
15805.371094	-136.584274
15808.062744	-136.413162
15810.754395	-135.872635
15813.446045	-135.970505
15816.137695	-135.574127
15818.829346	-135.352386
15821.520996	-135.534561
15824.212646	-136.146759
15826.904297	-135.531738
15829.595947	-135.718124
15832.287598	-134.909317
15834.979248	-134.985138
15837.670898	-135.406937
15840.362549	-135.373199
15843.054199	-134.947617
15845.745850	-135.287643
15848.437500	-135.977570
15851.129150	-137.136032
15853.820801	-135.620056
15856.512451	-135.032669
15859.204102	-135.413055
15861.895752	-134.925552
15864.587402	-135.917236
15867.279053	-135.561615
15869.970703	-135.891479
15872.662354	-135.341721
15875.354004	-135.713455
15878.045654	-136.818314
15880.737305	-135.471268
15883.428955	-134.451065
15886.120605	-134.901047
15888.812256	-135.213608
15891.503906	-135.217072
15894.195557	-135.150421
15896.887207	-135.484146
